clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.256,domestic,kitchen,-5 dB,1.418975,0.000000,0.000023,1.166667,0.000000,0.004167,1.066667,0.300000,0.600000
5.256,domestic,kitchen,0 dB,1.784387,0.000000,0.000023,2.000000,0.000000,0.004167,0.983333,0.283333,0.600000
5.256,domestic,kitchen,10 dB,1.866065,0.000000,0.000021,2.333333,0.000000,0.003333,1.100000,0.366667,0.650000
5.256,domestic,kitchen,5 dB,1.849385,0.000000,0.000023,2.333333,0.000000,0.008333,1.000000,0.333333,0.650000
5.256,domestic,living,-5 dB,1.586591,0.000000,0.000023,2.833333,0.000000,0.006667,1.100000,0.350000,0.666667
5.256,domestic,living,0 dB,1.342246,0.000000,0.000022,1.833333,0.000000,0.011667,0.916667,0.300000,0.566667
5.256,domestic,living,10 dB,1.627678,0.014809,0.000023,2.666667,0.000000,0.013333,1.000000,0.300000,0.633333
5.256,domestic,living,5 dB,1.430629,0.030641,0.000022,2.500000,0.000000,0.007500,0.833333,0.250000,0.566667
5.256,domestic,washing,-5 dB,1.635969,0.000000,0.000022,1.333333,0.000000,0.013333,0.933333,0.266667,0.583333
5.256,domestic,washing,0 dB,2.070888,0.000000,0.000022,1.333333,0.000000,0.005000,0.883333,0.250000,0.600000
5.256,domestic,washing,10 dB,2.293868,0.000000,0.000022,3.000000,0.000000,0.030833,0.850000,0.266667,0.516667
5.256,domestic,washing,5 dB,2.236182,0.000000,0.000022,1.666667,0.000000,0.010000,1.050000,0.316667,0.666667
5.256,nature,field,-5 dB,1.391373,0.019361,0.000022,1.666667,0.000000,0.010000,1.016667,0.300000,0.666667
5.256,nature,field,0 dB,1.548754,0.000000,0.000022,3.000000,0.000000,0.035000,0.950000,0.283333,0.583333
5.256,nature,field,10 dB,2.331464,0.000000,0.000023,1.166667,0.000000,0.033333,0.900000,0.233333,0.566667
5.256,nature,field,5 dB,2.032906,0.000000,0.000023,1.666667,0.000000,0.015000,0.933333,0.266667,0.550000
5.256,nature,park,-5 dB,1.190901,0.000000,0.000023,0.500000,0.000000,0.044167,0.966667,0.283333,0.600000
5.256,nature,park,0 dB,1.339765,0.000000,0.000023,3.333333,0.000000,0.029167,1.100000,0.333333,0.700000
5.256,nature,park,10 dB,1.485517,0.000000,0.000024,1.333333,0.000000,0.042500,1.033333,0.300000,0.633333
5.256,nature,park,5 dB,1.457289,0.000000,0.000023,2.500000,0.000000,0.046667,0.950000,0.266667,0.600000
5.256,nature,river,-5 dB,1.346042,0.096590,0.000023,1.500000,0.000000,0.059167,0.916667,0.216667,0.600000
5.256,nature,river,0 dB,1.424279,0.000000,0.000023,1.666667,0.000000,0.051667,1.100000,0.316667,0.650000
5.256,nature,river,10 dB,1.822088,0.000000,0.000024,2.000000,0.000000,0.056667,0.983333,0.283333,0.633333
5.256,nature,river,5 dB,1.660348,0.000000,0.000023,1.500000,0.000000,0.054167,1.050000,0.333333,0.666667
5.256,office,hallway,-5 dB,1.292794,0.023354,0.000022,2.166667,0.000000,0.040000,1.000000,0.300000,0.650000
5.256,office,hallway,0 dB,1.587445,0.000000,0.000023,2.500000,0.000000,0.057500,0.916667,0.266667,0.550000
5.256,office,hallway,10 dB,2.166348,0.000000,0.000023,2.333333,0.000000,0.070000,0.866667,0.283333,0.500000
5.256,office,hallway,5 dB,1.885175,0.000000,0.000022,1.833333,0.000000,0.073333,0.900000,0.216667,0.583333
5.256,office,meeting,-5 dB,1.118716,0.143202,0.000021,1.833333,0.000000,0.029167,1.183333,0.300000,0.733333
5.256,office,meeting,0 dB,1.157896,0.112192,0.000024,3.500000,0.000000,0.096667,1.200000,0.316667,0.733333
5.256,office,meeting,10 dB,1.461667,0.097222,0.000024,2.166667,0.000000,0.022500,1.083333,0.283333,0.683333
5.256,office,meeting,5 dB,1.351451,0.013060,0.000025,3.166667,0.000000,0.059167,0.933333,0.250000,0.600000
5.256,office,office,-5 dB,1.615636,0.022477,0.000021,1.333333,0.000000,0.062500,0.933333,0.233333,0.616667
5.256,office,office,0 dB,1.565664,0.000000,0.000021,1.666667,0.000000,0.075833,0.966667,0.300000,0.600000
5.256,office,office,10 dB,2.278180,0.000000,0.000023,2.333333,0.000000,0.092500,1.933333,0.283333,1.550000
5.256,office,office,5 dB,1.681423,0.026752,0.000022,2.166667,0.000000,0.052500,0.983333,0.283333,0.616667
5.256,public,cafeter,-5 dB,1.171635,0.069088,0.000022,1.333333,0.000000,0.065833,1.083333,0.266667,0.683333
5.256,public,cafeter,0 dB,1.241746,0.081574,0.000021,2.500000,0.000000,0.071667,1.000000,0.283333,0.616667
5.256,public,cafeter,10 dB,1.518705,0.000000,0.000024,2.000000,0.000000,0.074167,0.983333,0.283333,0.483333
5.256,public,cafeter,5 dB,1.398122,0.048876,0.000021,1.166667,0.000000,0.055000,1.066667,0.283333,0.683333
5.256,public,resto,-5 dB,1.169699,0.054711,0.000024,2.166667,0.000000,0.119167,1.150000,0.316667,0.733333
5.256,public,resto,0 dB,1.239588,0.000000,0.000022,1.500000,0.000000,0.090000,1.083333,0.366667,0.633333
5.256,public,resto,10 dB,1.621565,0.000000,0.000022,1.500000,0.000000,0.085833,0.866667,0.283333,0.533333
5.256,public,resto,5 dB,1.457776,0.000000,0.000024,3.166667,0.000000,0.078333,0.916667,0.233333,0.583333
5.256,public,station,-5 dB,1.231699,0.000000,0.000022,2.666667,0.000000,0.072500,1.100000,0.300000,0.666667
5.256,public,station,0 dB,1.356227,0.000000,0.000023,2.333333,0.000000,0.111667,1.033333,0.250000,0.750000
5.256,public,station,10 dB,1.613285,0.000000,0.000022,1.500000,0.000000,0.080833,0.883333,0.233333,0.566667
5.256,public,station,5 dB,1.551237,0.013087,0.000022,1.833333,0.000000,0.079167,0.766667,0.250000,0.483333
5.256,street,square,-5 dB,1.254429,0.000000,0.000022,0.666667,0.000000,0.080833,1.000000,0.283333,0.616667
5.256,street,square,0 dB,1.503778,0.000000,0.000024,2.166667,0.000000,0.077500,0.966667,0.250000,0.600000
5.256,street,square,10 dB,1.535366,0.000000,0.000022,1.000000,0.000000,0.055833,1.200000,0.383333,0.766667
5.256,street,square,5 dB,1.933044,0.000000,0.000022,1.833333,0.000000,0.108333,1.366667,0.400000,0.800000
5.256,street,traffic,-5 dB,1.204607,0.000000,0.000023,2.000000,0.000000,0.063333,0.900000,0.250000,0.550000
5.256,street,traffic,0 dB,1.465247,0.000000,0.000021,2.500000,0.000000,0.053333,1.100000,0.333333,0.700000
5.256,street,traffic,10 dB,1.701717,0.000000,0.000023,1.833333,0.000000,0.070000,0.850000,0.250000,0.516667
5.256,street,traffic,5 dB,1.560804,0.015144,0.000022,1.666667,0.000000,0.058333,0.866667,0.283333,0.500000
5.256,transportation,bus,-5 dB,1.619265,0.029901,0.000023,1.333333,0.000000,0.060833,0.883333,0.266667,0.583333
5.256,transportation,bus,0 dB,1.415314,0.051372,0.000022,1.500000,0.000000,0.059167,1.033333,0.300000,0.583333
5.256,transportation,bus,10 dB,2.291152,0.008751,0.000024,1.500000,0.000000,0.084167,0.883333,0.216667,0.550000
5.256,transportation,bus,5 dB,2.014792,0.000000,0.000024,2.833333,0.000000,0.050000,0.850000,0.283333,0.516667
5.256,transportation,car,-5 dB,1.513325,0.000000,0.000024,1.166667,0.000000,0.045000,0.716667,0.216667,0.466667
5.256,transportation,car,0 dB,1.583221,0.000000,0.000023,0.833333,0.000000,0.054167,0.883333,0.283333,0.500000
5.256,transportation,car,10 dB,2.413477,0.000000,0.000024,1.333333,0.000000,0.039167,1.216667,0.433333,0.616667
5.256,transportation,car,5 dB,2.203564,0.000000,0.000023,2.000000,0.000000,0.071667,1.016667,0.316667,0.600000
5.256,transportation,metro,-5 dB,1.322848,0.000000,0.000023,2.000000,0.000000,0.023333,0.866667,0.250000,0.516667
5.256,transportation,metro,0 dB,1.690459,0.000000,0.000022,1.500000,0.000000,0.051667,0.883333,0.233333,0.566667
5.256,transportation,metro,10 dB,1.917828,0.000000,0.000023,1.166667,0.000000,0.026667,1.000000,0.283333,0.666667
5.256,transportation,metro,5 dB,1.706455,0.000000,0.000024,2.666667,0.000000,0.040833,0.966667,0.300000,0.566667
