clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.796,domestic,kitchen,-5 dB,1.578821,0.051837,0.000024,1.833333,0.000000,0.030000,0.916667,0.350000,0.550000
5.796,domestic,kitchen,0 dB,1.921236,0.036908,0.000021,1.833333,0.000000,0.054167,0.950000,0.300000,0.616667
5.796,domestic,kitchen,10 dB,2.442578,0.012038,0.000017,1.333333,0.000000,0.031667,1.050000,0.300000,0.616667
5.796,domestic,kitchen,5 dB,2.406806,0.054189,0.000021,2.833333,0.000000,0.044167,1.150000,0.316667,0.716667
5.796,domestic,living,-5 dB,1.462156,0.030362,0.000023,0.833333,0.000000,0.022500,0.833333,0.200000,0.533333
5.796,domestic,living,0 dB,2.147945,0.020713,0.000023,1.833333,0.000000,0.024167,0.733333,0.216667,0.466667
5.796,domestic,living,10 dB,2.181111,0.067234,0.000024,1.833333,0.000000,0.032500,1.000000,0.316667,0.600000
5.796,domestic,living,5 dB,1.843592,0.027833,0.000024,1.166667,0.000000,0.022500,0.933333,0.266667,0.550000
5.796,domestic,washing,-5 dB,1.903540,0.105982,0.000021,1.500000,0.000000,0.010833,0.916667,0.233333,0.583333
5.796,domestic,washing,0 dB,1.653270,0.010931,0.000023,1.833333,0.000000,0.035000,0.933333,0.266667,0.566667
5.796,domestic,washing,10 dB,2.025559,0.245662,0.000023,2.000000,0.000000,0.038333,0.850000,0.300000,0.500000
5.796,domestic,washing,5 dB,2.138092,0.007836,0.000023,1.666667,0.000000,0.009167,1.000000,0.300000,0.666667
5.796,nature,field,-5 dB,1.659251,0.022888,0.000020,2.333333,0.000000,0.035833,0.883333,0.233333,0.566667
5.796,nature,field,0 dB,1.940387,0.019042,0.000019,2.333333,0.000000,0.011667,1.250000,0.350000,0.783333
5.796,nature,field,10 dB,2.097847,0.001290,0.000024,2.000000,0.000000,0.032500,1.000000,0.333333,0.616667
5.796,nature,field,5 dB,1.905581,0.008981,0.000022,1.666667,0.000000,0.022500,0.850000,0.233333,0.550000
5.796,nature,park,-5 dB,1.375297,0.066160,0.000020,1.333333,0.000000,0.011667,0.900000,0.233333,0.583333
5.796,nature,park,0 dB,1.433366,0.043679,0.000017,1.333333,0.000000,0.004167,1.033333,0.316667,0.600000
5.796,nature,park,10 dB,1.697997,0.083570,0.000022,0.833333,0.000000,0.008333,0.833333,0.250000,0.516667
5.796,nature,park,5 dB,1.841716,0.020653,0.000024,1.166667,0.000000,0.012500,1.050000,0.300000,0.616667
5.796,nature,river,-5 dB,1.341777,0.036694,0.000025,1.833333,0.000000,0.014167,0.983333,0.333333,0.583333
5.796,nature,river,0 dB,1.563868,0.029578,0.000023,2.666667,0.000000,0.009167,1.033333,0.283333,0.633333
5.796,nature,river,10 dB,2.340709,0.017895,0.000024,2.833333,0.000000,0.014167,1.266667,0.283333,0.900000
5.796,nature,river,5 dB,2.182285,0.333853,0.000019,2.000000,0.000000,0.010000,0.966667,0.283333,0.600000
5.796,office,hallway,-5 dB,1.540949,0.024494,0.000024,1.333333,0.000000,0.010000,1.133333,0.350000,0.700000
5.796,office,hallway,0 dB,1.599657,0.043127,0.000023,2.166667,0.000000,0.020000,1.116667,0.300000,0.666667
5.796,office,hallway,10 dB,2.154750,0.029053,0.000024,1.833333,0.000000,0.009167,1.016667,0.350000,0.633333
5.796,office,hallway,5 dB,2.636142,0.022031,0.000020,2.333333,0.000000,0.005833,0.916667,0.283333,0.583333
5.796,office,meeting,-5 dB,1.472174,0.000000,0.000023,1.500000,0.000000,0.010000,0.966667,0.250000,0.666667
5.796,office,meeting,0 dB,1.293953,0.077999,0.000021,1.666667,0.000000,0.009167,0.966667,0.216667,0.650000
5.796,office,meeting,10 dB,2.187176,0.040046,0.000021,4.666667,0.000000,0.007500,1.000000,0.316667,0.600000
5.796,office,meeting,5 dB,1.748255,0.000000,0.000018,1.166667,0.000000,0.006667,1.100000,0.333333,0.666667
5.796,office,office,-5 dB,1.627752,0.126771,0.000024,1.500000,0.000000,0.010000,1.050000,0.300000,0.633333
5.796,office,office,0 dB,1.804382,0.015189,0.000023,2.500000,0.000000,0.012500,0.983333,0.233333,0.600000
5.796,office,office,10 dB,2.160562,0.000000,0.000017,2.500000,0.000000,0.007500,0.850000,0.233333,0.550000
5.796,office,office,5 dB,1.772502,0.012587,0.000019,2.000000,0.000000,0.002500,1.016667,0.316667,0.633333
5.796,public,cafeter,-5 dB,1.390695,0.006586,0.000024,1.833333,0.000000,0.015000,1.050000,0.300000,0.616667
5.796,public,cafeter,0 dB,1.504665,0.053702,0.000019,2.000000,0.000000,0.011667,0.850000,0.266667,0.533333
5.796,public,cafeter,10 dB,2.376122,0.035506,0.000024,2.333333,0.000000,0.029167,1.016667,0.283333,0.633333
5.796,public,cafeter,5 dB,1.467469,0.032957,0.000020,1.333333,0.000000,0.004167,1.266667,0.400000,0.750000
5.796,public,resto,-5 dB,1.228879,0.013850,0.000024,1.833333,0.000000,0.017500,1.116667,0.333333,0.716667
5.796,public,resto,0 dB,1.404316,0.091845,0.000021,2.166667,0.000000,0.030000,0.866667,0.233333,0.533333
5.796,public,resto,10 dB,1.845970,0.000000,0.000019,2.166667,0.000000,0.022500,0.983333,0.316667,0.616667
5.796,public,resto,5 dB,1.401435,0.157207,0.000020,1.666667,0.000000,0.020833,0.916667,0.350000,0.533333
5.796,public,station,-5 dB,1.443513,0.022718,0.000023,1.833333,0.000000,0.046667,0.933333,0.300000,0.566667
