clean_audio_duration,noise_category,noise_type,snr_level,pesq_score,stoi_score,mse_score,buffer_queue_avg,buffer_droped_avg,worklet_ms_avg,worker_ms_avg,model1_ms_avg,model2_ms_avg
5.040,domestic,kitchen,-5 dB,1.628975,0.020744,0.000025,3.166667,0.000000,0.046667,1.750000,0.400000,1.216667
5.040,domestic,kitchen,0 dB,1.749231,0.001810,0.000026,2.666667,0.000000,0.037500,0.866667,0.250000,0.566667
5.040,domestic,kitchen,10 dB,1.542403,0.057699,0.000025,2.166667,0.000000,0.034167,1.100000,0.366667,0.650000
5.040,domestic,kitchen,5 dB,1.919428,0.005090,0.000026,2.333333,0.000000,0.048333,1.033333,0.250000,0.616667
5.040,domestic,living,-5 dB,1.273071,0.094887,0.000024,2.000000,0.000000,0.039167,0.883333,0.233333,0.516667
5.040,domestic,living,0 dB,1.517255,0.026063,0.000025,3.166667,0.000000,0.038333,1.283333,0.383333,0.800000
5.040,domestic,living,10 dB,1.916421,0.027081,0.000025,3.666667,0.000000,0.021667,2.166667,0.283333,0.650000
5.040,domestic,living,5 dB,1.885310,0.018804,0.000025,3.833333,0.000000,0.040000,1.083333,0.300000,0.716667
5.040,domestic,washing,-5 dB,2.127801,0.008611,0.000025,2.500000,0.000000,0.037500,0.983333,0.283333,0.533333
5.040,domestic,washing,0 dB,2.105402,0.022475,0.000025,2.333333,0.000000,0.054167,1.066667,0.333333,0.616667
5.040,domestic,washing,10 dB,2.838048,0.114734,0.000022,2.833333,0.000000,0.045833,2.666667,0.483333,2.083333
5.040,domestic,washing,5 dB,2.074041,0.011818,0.000026,1.333333,0.000000,0.060833,1.166667,0.233333,0.833333
5.040,nature,field,-5 dB,1.538683,0.030680,0.000025,3.000000,0.000000,0.053333,0.983333,0.333333,0.600000
5.040,nature,field,0 dB,2.112682,0.183793,0.000023,2.666667,0.000000,0.065000,1.000000,0.333333,0.550000
5.040,nature,field,10 dB,2.078087,0.049655,0.000024,3.833333,0.000000,0.045000,1.316667,0.450000,0.800000
5.040,nature,field,5 dB,2.416996,0.020704,0.000024,3.500000,0.000000,0.061667,0.850000,0.233333,0.433333
5.040,nature,park,-5 dB,1.302811,0.019500,0.000025,3.166667,0.000000,0.080000,0.950000,0.266667,0.550000
5.040,nature,park,0 dB,1.508666,0.070595,0.000025,1.833333,0.000000,0.072500,0.850000,0.283333,0.516667
5.040,nature,park,10 dB,1.606489,0.030281,0.000025,3.166667,0.000000,0.077500,0.816667,0.233333,0.533333
5.040,nature,park,5 dB,1.600945,0.006904,0.000025,3.000000,0.000000,0.074167,1.200000,0.366667,0.733333
5.040,nature,river,-5 dB,1.205691,0.060545,0.000025,2.833333,0.000000,0.079167,1.083333,0.250000,0.750000
5.040,nature,river,0 dB,1.298180,0.030927,0.000026,4.000000,0.000000,0.079167,1.150000,0.233333,0.866667
